OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SourceEUI(kBtu/sf),SiteEnergyUse(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),ComplianceStatus,TotalGHGEmissions,GHGEmissionsIntensity,SteamRatio,ElectricityRatio,NaturalGasRatio,SurfacePerBuilding,SurfacePerFloor,ParkingRatio,BuildingRatio
23231,NonResidential,Retail Store,Bitter Lake Plaza,NORTHWEST,1979,1.0,2,20088,0,20088,Retail Store,16080.0,Office,3500.0,Parking,508.0,65.44972577696527,16.70000076,52.40000153,326778.6875,0.0,326778.0,0.0,Compliant,2.28,0.11,0.0,0.9999978961296244,0.0,20088.0,10044.0,0.0,1.0
23265,NonResidential,Other,T102 1011 B/C,GREATER DUWAMISH,1989,5.0,2,138907,0,138907,Other,139557.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,56.20000076,135.8000031,7837692.5,0.0,5130303.0,2707389.0,Compliant,179.55,1.29,0.0,0.6545680377228374,0.3454318984828762,27781.4,69453.5,0.0,1.0
23268,NonResidential,Small- and Mid-Sized Office,Building F,GREATER DUWAMISH,1997,1.0,2,40657,0,40657,Office,40657.0,Parking,0.0,Inconnu,14923.139939614732,57.0,69.5,214.0,2826828.0,0.0,2742404.0,84424.0,Compliant,23.6,0.58,0.0,0.9701347234426715,0.02986527655732857,40657.0,20328.5,0.0,1.0
23277,NonResidential,Warehouse,23277 HSC HarbIsl,GREATER DUWAMISH,1900,1.0,1,20200,0,20200,Non-Refrigerated Warehouse,18700.0,Office,1500.0,Inconnu,14923.139939614732,65.44972577696527,13.30000019,41.0,269016.6875,0.0,260808.0,8209.0,Compliant,2.25,0.11,0.0,0.9694863260109097,0.030514835627064956,20200.0,20200.0,0.0,1.0
23297,NonResidential,Residence Hall,St. James Cathedral & Rectory,EAST,1904,1.0,1,44086,0,44086,Residence Hall/Dormitory,44091.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,29.0,82.80000305,151.3999939,3652708.75,1920474.25,1218944.0,513291.0,Compliant,184.0,4.17,0.5257671447251303,0.33370960660359245,0.1405233855559932,44086.0,44086.0,0.0,1.0
23299,NonResidential,Small- and Mid-Sized Office,Pigott Building,EAST,1970,1.0,7,54372,20824,33548,Office,54372.0,Parking,15000.0,Inconnu,14923.139939614732,94.0,25.79999924,81.09999847,1403820.0,0.0,1403820.0,0.0,Compliant,9.79,0.18,0.0,1.0,0.0,33548.0,4792.571428571428,0.38299124549400426,0.6170087545059957
23310,NonResidential,Other,Charles & Emma Frye Free Public Art Museum,EAST,1951,1.0,1,47699,0,47699,Museum,47000.0,Parking,0.0,Inconnu,14923.139939614732,65.44972577696527,309.0,609.7000122,14524386.0,8630381.0,5782654.0,111350.0,Compliant,712.39,14.94,0.5941993692538879,0.39813414487882653,0.007666417017559296,47699.0,47699.0,0.0,1.0
23311,NonResidential,Medical Office,HART First Hill LLC,EAST,1945,1.0,1,274568,0,274568,Medical Office,228133.0,Parking,135954.0,Inconnu,14923.139939614732,52.0,111.0,235.5,25311526.0,13296249.0,12015275.0,0.0,Compliant,1110.07,4.04,0.5253041242949951,0.4746957966896188,0.0,274568.0,274568.0,0.0,1.0
23313,NonResidential,Small- and Mid-Sized Office,Swedish Invex Building,EAST,1956,1.0,3,21282,0,21282,Office,19658.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,69.0,63.40000153,123.9000015,1245923.75,762542.3125,483381.0,0.0,Compliant,62.23,2.92,0.6120296787825098,0.38796997007240613,0.0,21282.0,7094.0,0.0,1.0
23320,NonResidential,Other,PARKWAY,SOUTHEAST,1921,1.0,2,41022,0,41022,Other,41022.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,92.30000305,289.8999939,3787648.25,0.0,3787648.0,0.0,Compliant,26.41,0.64,0.0,0.9999999339959829,0.0,41022.0,20511.0,0.0,1.0
23397,NonResidential,Other,Fraser Marine Building,DELRIDGE,1966,1.0,2,28109,0,28109,Other,28109.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,128.5,382.2999878,3612526.75,0.0,3326281.0,286245.0,Compliant,38.39,1.37,0.0,0.92076300888291,0.07923678350617058,28109.0,14054.5,0.0,1.0
23331,NonResidential,Small- and Mid-Sized Office,Gateway Plaza,NORTH,1985,1.0,3,33580,12990,20590,Office,20590.0,Parking,12990.0,Inconnu,14923.139939614732,100.0,19.89999962,62.5,409578.4063,0.0,409579.0,0.0,Compliant,2.86,0.09,0.0,1.000001449539309,0.0,20590.0,6863.333333333333,0.38683740321620014,0.6131625967837999
23342,NonResidential,Warehouse,Daily Racing Form,NORTH,1977,1.0,1,21936,0,21936,Non-Refrigerated Warehouse,21936.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,100.0,5.199999809,12.30000019,113130.0,0.0,71827.0,41303.0,Compliant,2.69,0.12,0.0,0.6349067444532839,0.3650932555467162,21936.0,21936.0,0.0,1.0
23343,NonResidential,Other,LAKE CITY,NORTH,1969,1.0,1,30160,0,30160,Other,30139.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,34.70000076,53.40000153,1045838.5,0.0,244597.0,801241.0,Compliant,44.26,1.47,0.0,0.23387645415616273,0.7661230677585498,30160.0,30160.0,0.0,1.0
23368,NonResidential,Mixed Use Property,Seaboard Building,DOWNTOWN,1909,1.0,11,111137,0,111137,Office,42939.0,Multifamily Housing,40878.0,Bank Branch,10887.0,65.44972577696527,96.40000153,198.3000031,9546165.0,0.0,4602455.0,4943709.0,Compliant,294.65,2.65,0.0,0.4821260684264309,0.517873826819461,111137.0,10103.363636363636,0.0,1.0
23396,NonResidential,Other,DWW-SOC 4500 W. Marginal Way SW,Delridge,1997,1.0,1,40189,0,40189,Other - Utility,28347.0,Office,9113.0,Parking,0.0,65.44972577696527,40.29999924,93.69999695,1509292.0,0.0,921235.0,588057.0,Compliant,37.65,0.94,0.0,0.6103755933245522,0.38962440667544784,40189.0,40189.0,0.0,1.0
23400,NonResidential,Small- and Mid-Sized Office,Frye Commerce Center,DELRIDGE,1988,1.0,2,66484,0,66484,Office,49334.0,Non-Refrigerated Warehouse,18000.0,Retail Store,9000.0,69.0,39.90000153,125.3000031,3046543.0,0.0,3046543.0,0.0,Compliant,21.24,0.32,0.0,1.0,0.0,66484.0,33242.0,0.0,1.0
23404,NonResidential,Small- and Mid-Sized Office,Swedish Cherry Building,EAST,1959,1.0,3,25151,0,25151,Office,24155.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,85.0,56.20000076,116.3000031,1356874.75,748984.6875,607890.0,0.0,Compliant,62.05,2.47,0.5519925015186553,0.44800745241961354,0.0,25151.0,8383.666666666666,0.0,1.0
23408,NonResidential,Hotel,Hotel - The Baroness Hotel,EAST,1928,1.0,6,35770,0,35770,Hotel,35770.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,56.0,73.80000305,112.9000015,2640980.25,0.0,605147.0,2035833.0,Compliant,112.34,3.14,0.0,0.2291372682548459,0.770862637083333,35770.0,5961.666666666667,0.0,1.0
23410,NonResidential,Hotel,Hotel - Inn at Virginia Mason,EAST,1928,1.0,9,48006,0,48006,Hotel,48006.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,85.0,67.5,137.6000061,3239754.0,0.0,1533438.0,1706316.0,Compliant,101.31,2.11,0.0,0.47331927053720746,0.5266807294627925,48006.0,5334.0,0.0,1.0
23416,NonResidential,Mixed Use Property,Asian Plaza 1,DOWNTOWN,1960,1.0,2,29631,0,29631,Supermarket/Grocery Store,16000.0,Office,13000.0,Restaurant,5000.0,65.44972577696527,151.3000031,327.1000061,5144392.0,0.0,2737254.0,2407137.0,Compliant,146.93,4.96,0.0,0.5320850355105132,0.46791477010305593,29631.0,14815.5,0.0,1.0
23418,NonResidential,Small- and Mid-Sized Office,Eng Suey Sun Plaza,DOWNTOWN,1989,1.0,2,23472,0,23472,Office,20695.0,Other,1065.0,Retail Store,945.0,65.44972577696527,71.59999847,154.6999969,1625308.625,0.0,864104.0,761205.0,Compliant,46.45,1.98,0.0,0.5316553340753976,0.46834489665001316,23472.0,11736.0,0.0,1.0
23419,NonResidential,Small- and Mid-Sized Office,CSC Engineering (A),GREATER DUWAMISH,1973,1.0,2,21315,0,21315,Office,20424.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,34.0,136.8999939,227.6999969,2796425.0,0.0,820533.0,1975892.0,Compliant,110.66,5.19,0.0,0.29342213719302324,0.7065778628069768,21315.0,10657.5,0.0,1.0
23459,NonResidential,Small- and Mid-Sized Office,18 West Mercer,MAGNOLIA / QUEEN ANNE,1984,1.0,4,57110,15812,41298,Office,36867.0,Parking,28390.0,Inconnu,14923.139939614732,69.0,59.40000153,175.5,2190460.0,0.0,1994494.0,195966.0,Compliant,24.31,0.43,0.0,0.910536599618345,0.089463400381655,41298.0,10324.5,0.2768691997898792,0.7231308002101208
23846,NonResidential,Small- and Mid-Sized Office,Diamond Building,DOWNTOWN,1979,1.0,3,34030,0,34030,Office,34030.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,50.0,51.40000153,147.8999939,1748629.875,0.0,1530330.0,218300.0,Compliant,22.26,0.65,0.0,0.8751594730703088,0.12484059841422988,34030.0,11343.333333333334,0.0,1.0
23503,NonResidential,Restaurant,Salty's Waterfront Seafood Grill,SOUTHWEST,1902,1.0,2,20398,0,20398,Restaurant,19232.0,Office,1166.0,Inconnu,14923.139939614732,65.44972577696527,456.6000061,835.7999878,9313513.0,0.0,3478554.0,5834959.0,Compliant,334.15,16.38,0.0,0.3734953717249334,0.6265046282750666,20398.0,10199.0,0.0,1.0
23504,NonResidential,Distribution Center,3223,GREATER DUWAMISH,1952,1.0,1,41308,0,41308,Distribution Center,41308.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,7.0,39.79999924,95.09999847,1642471.5,0.0,1054767.0,587704.0,Compliant,38.57,0.93,0.0,0.6421828323961786,0.3578168631845362,41308.0,41308.0,0.0,1.0
23562,NonResidential,Mixed Use Property,The Travelers Hotel,DOWNTOWN,1913,1.0,3,43878,0,43878,Multifamily Housing,12000.0,Office,8262.0,Retail Store,6312.0,65.44972577696527,23.39999962,73.5,769771.3125,0.0,769771.0,0.0,Compliant,5.37,0.12,0.0,0.9999995940352739,0.0,43878.0,14626.0,0.0,1.0
23566,NonResidential,Other,ON THE BOARDS,MAGNOLIA / QUEEN ANNE,1912,1.0,3,34976,0,34976,Performing Arts,34976.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,25.0,66.0,873711.125,0.0,665472.0,208239.0,Compliant,15.7,0.45,0.0,0.7616613557484461,0.2383385011836721,34976.0,11658.666666666666,0.0,1.0
23618,NonResidential,Warehouse,"Ocean Beauty Alaska Bldg, LLC",MAGNOLIA / QUEEN ANNE,1957,1.0,1,38255,0,38255,Non-Refrigerated Warehouse,38255.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,12.0,25.79999924,49.0,985401.8125,0.0,401825.0,583577.0,Compliant,33.8,0.88,0.0,0.40777781703136456,0.5922223732463451,38255.0,38255.0,0.0,1.0
23622,NonResidential,Other,FT C15 Fishermen's Center,MAGNOLIA / QUEEN ANNE,1955,23.0,1,260241,0,260241,Other,260241.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,130.6999969,353.2000122,34012980.0,0.0,26894616.0,7118362.0,Compliant,565.55,2.17,0.0,0.7907162500904067,0.2092836911085121,11314.826086956522,260241.0,0.0,1.0
23653,NonResidential,Small- and Mid-Sized Office,Ship Canal,LAKE UNION,1989,1.0,3,48924,0,48924,Office,31325.0,Parking,13143.0,Inconnu,14923.139939614732,71.0,72.90000153,166.1000061,2282551.25,0.0,1343373.0,939178.0,Compliant,59.24,1.21,0.0,0.5885401258788823,0.4114597645945518,48924.0,16308.0,0.0,1.0
23671,NonResidential,Small- and Mid-Sized Office,Areis Building,LAKE UNION,1959,1.0,4,50333,18036,32297,Office,50333.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,88.0,31.79999924,99.90000153,1602084.375,0.0,1602084.0,0.0,Compliant,11.17,0.22,0.0,0.9999997659299311,0.0,32297.0,8074.25,0.35833349889734367,0.6416665011026563
23672,NonResidential,Small- and Mid-Sized Office,2324 Eastlake,LAKE UNION,1986,1.0,4,57432,21906,35526,Office,34160.0,Parking,19650.0,Inconnu,14923.139939614732,65.44972577696527,73.80000305,231.6999969,2520483.25,0.0,2520483.0,0.0,Compliant,17.57,0.31,0.0,0.9999999008126715,0.0,35526.0,8881.5,0.3814249895528625,0.6185750104471375
23673,NonResidential,Small- and Mid-Sized Office,2300 Eastlake,LAKE UNION,1969,1.0,3,25912,7956,17956,Office,17332.0,Parking,9162.0,Inconnu,14923.139939614732,65.44972577696527,38.5,120.8000031,666740.3125,0.0,666740.0,0.0,Compliant,4.65,0.18,0.0,0.9999995313017765,0.0,17956.0,5985.333333333333,0.30703920963260267,0.6929607903673973
23674,NonResidential,Small- and Mid-Sized Office,2345 Eastlake,LAKE UNION,2000,1.0,3,57132,21908,35224,Office,33705.0,Parking,21908.0,Inconnu,14923.139939614732,73.0,59.20000076,185.8999939,1994967.75,0.0,1994967.0,0.0,Compliant,13.91,0.24,0.0,0.999999624054073,0.0,35224.0,11741.333333333334,0.38346285794300916,0.6165371420569908
23689,NonResidential,Worship Facility,The Salvation Army,DELRIDGE,1957,1.0,2,24224,0,24224,Worship Facility,24224.0,Parking,0.0,Inconnu,14923.139939614732,52.0,40.0,88.09999847,968026.3125,0.0,534935.0,433091.0,Compliant,26.73,1.1,0.0,0.5526037805919661,0.44739589658623047,24224.0,12112.0,0.0,1.0
23691,NonResidential,Worship Facility,Westood Christian Community,DELRIDGE,1963,1.0,1,23706,0,23706,Worship Facility,23706.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,78.0,16.89999962,33.29999924,400770.9063,0.0,176869.0,223902.0,Compliant,13.12,0.55,0.0,0.4413219553108065,0.5586782784886,23706.0,23706.0,0.0,1.0
23701,NonResidential,Warehouse,Rung Building,GREATER DUWAMISH,1963,1.0,1,31900,0,31900,Non-Refrigerated Warehouse,28000.0,Office,4000.0,Inconnu,14923.139939614732,65.44972577696527,61.40000153,192.8000031,1964681.25,0.0,1964681.0,0.0,Compliant,13.7,0.43,0.0,0.9999998727528957,0.0,31900.0,31900.0,0.0,1.0
23711,NonResidential,Other,Fauntleroy School House,SOUTHWEST,1917,1.0,1,49066,0,49066,Social/Meeting Hall,49000.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,78.30000305,105.0999985,3835202.0,0.0,538005.0,3297197.0,Compliant,178.86,3.65,0.0,0.14028074662038661,0.8597192533796134,49066.0,49066.0,0.0,1.0
23712,NonResidential,Worship Facility,Fauntleroy Church UCC,SOUTHWEST,1952,1.0,3,30740,0,30740,Worship Facility,28293.0,Other - Recreation,11630.0,Inconnu,14923.139939614732,65.44972577696527,42.20000076,76.40000153,1686262.25,0.0,612433.0,1073829.0,Compliant,61.3,1.99,0.0,0.3631896521433721,0.6368101995997361,30740.0,10246.666666666666,0.0,1.0
23716,NonResidential,Supermarket / Grocery Store,Saars Marketplace Foods,SOUTHEAST,1959,1.0,1,67450,0,67450,Supermarket/Grocery Store,42760.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,97.0,66.5,170.6000061,2842819.5,0.0,2061754.0,781065.0,Compliant,55.86,0.83,0.0,0.7252497036832624,0.2747501204350118,67450.0,67450.0,0.0,1.0
23730,NonResidential,Warehouse,RSVP West Bldg,MAGNOLIA / QUEEN ANNE,1948,1.0,1,46970,0,46970,Non-Refrigerated Warehouse,46970.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,18.79999924,59.0,882896.5,0.0,882896.0,0.0,Compliant,6.16,0.13,0.0,0.999999433682204,0.0,46970.0,46970.0,0.0,1.0
23736,NonResidential,Warehouse,Builders Hardware & Supply,MAGNOLIA / QUEEN ANNE,1931,1.0,1,47554,0,47554,Non-Refrigerated Warehouse,18133.0,Office,8679.0,Retail Store,2388.0,65.44972577696527,33.29999924,91.69999695,1035554.688,0.0,844482.0,191073.0,Compliant,16.04,0.34,0.0,0.8154875930608505,0.18451270822695556,47554.0,47554.0,0.0,1.0
23742,NonResidential,Small- and Mid-Sized Office,1419 Elliott Ave,MAGNOLIA / QUEEN ANNE,1979,1.0,2,43016,5400,37616,Office,43016.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,100.0,28.70000076,35.40000153,1234095.5,0.0,107823.0,1126273.0,Compliant,60.57,1.41,0.0,0.0873700617172658,0.9126303434377647,37616.0,18808.0,0.12553468476845825,0.8744653152315418
23743,NonResidential,Mixed Use Property,Elliott Commons,MAGNOLIA / QUEEN ANNE,1931,1.0,1,24196,0,24196,Other,8711.0,Non-Refrigerated Warehouse,6792.0,Office,5306.0,65.44972577696527,43.59999847,109.0,1055033.0,0.0,731279.0,323754.0,Compliant,22.29,0.92,0.0,0.6931337692754634,0.30686623072453656,24196.0,24196.0,0.0,1.0
23744,NonResidential,Small- and Mid-Sized Office,1430-1448 Elliott Ave W,MAGNOLIA / QUEEN ANNE,1940,1.0,2,20671,0,20671,Office,20671.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,98.0,30.89999962,52.5,638507.125,0.0,198321.0,440186.0,Compliant,24.76,1.2,0.0,0.31060107590811925,0.6893987283227262,20671.0,10335.5,0.0,1.0
23757,NonResidential,Warehouse,Tile for Less,GREATER DUWAMISH,1927,1.0,1,21600,0,21600,Non-Refrigerated Warehouse,21600.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,57.0,23.10000038,49.90000153,499828.5938,0.0,264154.0,235675.0,Compliant,14.36,0.66,0.0,0.5284891726416473,0.471511640036949,21600.0,21600.0,0.0,1.0
23762,NonResidential,Worship Facility,Hillcrest Presbyterian Church,SOUTHWEST,1977,1.0,1,35844,0,35844,Worship Facility,35844.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,14.0,24.20000076,75.90000153,866126.375,0.0,866126.0,0.0,Compliant,6.04,0.17,0.0,0.9999995670377778,0.0,35844.0,35844.0,0.0,1.0
23768,NonResidential,Small- and Mid-Sized Office,Wallingford Plaza,LAKE UNION,1916,1.0,3,31774,0,31774,Office,19896.0,Retail Store,13941.0,Parking,0.0,85.0,48.40000153,142.1000061,1639136.25,0.0,1477827.0,161309.0,Compliant,18.87,0.59,0.0,0.9015888703577876,0.09841097712285968,31774.0,10591.333333333334,0.0,1.0
23834,NonResidential,Warehouse,South Seattle Business Park- Bldg A,GREATER DUWAMISH,1953,1.0,1,26094,0,26094,Non-Refrigerated Warehouse,26094.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,19.0,27.20000076,85.40000153,709990.8125,0.0,709991.0,0.0,Compliant,4.95,0.19,0.0,1.0000002640879244,0.0,26094.0,26094.0,0.0,1.0
23835,NonResidential,Small- and Mid-Sized Office,South Seattle Business Park - Bldg B,GREATER DUWAMISH,1983,1.0,2,23687,0,23687,Office,23687.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,68.0,45.79999924,143.8000031,1084553.75,0.0,1084554.0,0.0,Compliant,7.56,0.32,0.0,1.000000230509553,0.0,23687.0,11843.5,0.0,1.0
23836,NonResidential,Small- and Mid-Sized Office,South Seattle Business Park - Bldg C,GREATER DUWAMISH,1983,1.0,2,24221,0,24221,Office,24221.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,20.0,59.29999924,186.1000061,1435562.75,0.0,1435563.0,0.0,Compliant,10.01,0.41,0.0,1.000000174147734,0.0,24221.0,12110.5,0.0,1.0
23857,NonResidential,Mixed Use Property,Pier 56,DOWNTOWN,1900,1.0,2,71919,14083,57836,Office,34550.0,Retail Store,23085.0,Parking,11465.0,37.0,93.40000153,293.2000122,5381105.0,0.0,5381104.0,0.0,Compliant,37.51,0.52,0.0,0.9999998141645629,0.0,57836.0,28918.0,0.1958175169287671,0.804182483071233
23858,NonResidential,Small- and Mid-Sized Office,Pier 55,DOWNTOWN,1900,1.0,2,32027,0,32027,Office,17526.0,Retail Store,14501.0,Inconnu,14923.139939614732,54.0,124.9000015,249.8999939,3999505.25,0.0,1820615.0,2178890.0,Compliant,128.41,4.01,0.0,0.4552100537935286,0.54478988369874,32027.0,16013.5,0.0,1.0
23861,NonResidential,Small- and Mid-Sized Office,Commuter Center LLC,DOWNTOWN,1906,1.0,3,32160,0,32160,Office,35693.0,Retail Store,14219.0,Inconnu,14923.139939614732,65.44972577696527,56.20000076,176.5,2805826.0,0.0,2805826.0,0.0,Compliant,19.56,0.61,0.0,1.0,0.0,32160.0,10720.0,0.0,1.0
23863,NonResidential,Other,William Booth Center,GREATER DUWAMISH,1992,1.0,3,47836,7572,40264,Other - Lodging/Residential,43336.0,Parking,4500.0,Inconnu,14923.139939614732,65.44972577696527,81.69999695,167.8000031,3540225.75,0.0,1699980.0,1840246.0,Compliant,109.59,2.29,0.0,0.4801897167150993,0.5198103539018663,40264.0,13421.333333333334,0.15829082699222344,0.8417091730077766
23867,NonResidential,Small- and Mid-Sized Office,Airport Way,GREATER DUWAMISH,1914,1.0,3,34425,0,34425,Office,34425.0,Non-Refrigerated Warehouse,15536.0,Inconnu,14923.139939614732,84.0,40.40000153,94.19999695,2018385.75,0.0,1238171.0,780215.0,Compliant,50.07,1.45,0.0,0.6134461660760337,0.38655395778532425,34425.0,11475.0,0.0,1.0
23877,NonResidential,K-12 School,Dearborn Park Int'l Elementary,GREATER DUWAMISH,1971,1.0,2,52609,0,52609,K-12 School,52609.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,67.0,34.29999924,78.30000305,1801941.75,0.0,1066165.0,735777.0,Error - Correct Default Data,46.51,0.88,0.0,0.5916756188150921,0.4083245199241318,52609.0,26304.5,0.0,1.0
23888,NonResidential,Medical Office,Swedish Health Services,SOUTHWEST,1984,1.0,3,40304,12000,28304,Medical Office,20106.0,Parking,16412.0,Inconnu,14923.139939614732,5.0,97.59999847,306.2999878,1961581.5,0.0,1961581.0,0.0,Compliant,13.67,0.34,0.0,0.999999745103632,0.0,28304.0,9434.666666666666,0.29773719730051607,0.7022628026994839
23896,NonResidential,Distribution Center,The Long Building,GREATER DUWAMISH,1990,1.0,1,29619,0,29619,Distribution Center,15000.0,Office,14619.0,Inconnu,14923.139939614732,50.0,43.20000076,84.5,1280263.75,0.0,553737.0,726527.0,Compliant,42.45,1.43,0.0,0.4325179089074419,0.5674822863648213,29619.0,29619.0,0.0,1.0
23906,NonResidential,K-12 School,St. Mary Giddens School,CENTRAL,1922,1.0,2,21592,0,21592,K-12 School,20700.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,47.0,69.19999695,120.3000031,1431784.0,0.0,472592.0,959192.0,Compliant,54.24,2.51,0.0,0.33007213378554306,0.6699278662144569,21592.0,10796.0,0.0,1.0
23956,NonResidential,K-12 School,St. Catherine School,NORTH,1931,1.0,2,23923,0,23923,K-12 School,23923.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,69.0,33.70000076,79.40000153,805643.5,0.0,504519.0,301124.0,Compliant,19.51,0.82,0.0,0.6262310811171442,0.37376829826095537,23923.0,11961.5,0.0,1.0
23910,NonResidential,Small- and Mid-Sized Office,ifo and associates,CENTRAL,1907,1.0,3,25200,0,25200,Office,16000.0,Retail Store,8000.0,Inconnu,14923.139939614732,47.0,72.90000153,181.8000031,1748444.25,0.0,1208901.0,539543.0,Compliant,37.08,1.47,0.0,0.691415239576555,0.30858461743918914,25200.0,8400.0,0.0,1.0
23912,NonResidential,Small- and Mid-Sized Office,1416 S Jackson,CENTRAL,1947,1.0,1,45068,0,45068,Office,45068.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,100.0,6.300000191,13.19999981,284857.3125,0.0,141784.0,143073.0,Non-Compliant,8.59,0.19,0.0,0.49773691521434965,0.5022619877451803,45068.0,45068.0,0.0,1.0
23918,NonResidential,Small- and Mid-Sized Office,CJ and J Pacific,CENTRAL,1963,1.0,2,28296,0,28296,Office,26899.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,80.0,49.40000153,155.1000061,1328461.25,0.0,1328461.0,0.0,Compliant,9.26,0.33,0.0,0.9999998118123505,0.0,28296.0,14148.0,0.0,1.0
23928,NonResidential,Small- and Mid-Sized Office,Planned Parenthood Western,CENTRAL,1999,1.0,3,31357,0,31357,Office,25500.0,Medical Office,5000.0,Parking,0.0,55.0,64.40000153,189.3000031,1965075.625,0.0,1774664.0,190411.0,Compliant,22.48,0.72,0.0,0.9031021388807874,0.09689754306529552,31357.0,10452.333333333334,0.0,1.0
23930,NonResidential,Distribution Center,80,GREATER DUWAMISH,1968,1.0,1,160000,0,160000,Distribution Center,160000.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,94.0,7.199999809,22.70000076,1157976.5,0.0,1157977.0,0.0,Compliant,8.07,0.05,0.0,1.0000004317876918,0.0,160000.0,160000.0,0.0,1.0
